MouseID,FileName,Condition,CurveID,CurveIndex,NumCurvesInFile,NumSamples,Fs,MeanVal,MedianVal,StdVal,RMSVal,MinVal,MinTime,MaxVal,MaxTime,PeakToPeak,Energy,AbsArea,BaselineMean,BaselineStd,EndMean,Drift,Amp4Hz,Phase4Hz,NoiseAround4Hz,SNR4Hz,BandAmp_0_5,BandAmp_5_10,BandAmp_10_30,BandAmp_30_80,BandEnergy_0_5,BandEnergy_5_10,BandEnergy_10_30,BandEnergy_30_80,DominantFreq_0_80,DominantAmp_0_80,SpectralCentroid_0_80,LowHighRatio,OutlierScore,NumStrongFeatures,NumModerateFeatures,IsStrongOutlier,IsModerateOutlier,IsCandidateOutlier,OutlierReason,RZ_RMSVal,RZ_PeakToPeak,RZ_StdVal,RZ_BaselineStd,RZ_Drift,RZ_Amp4Hz,RZ_SNR4Hz,RZ_BandEnergy_0_5,RZ_BandEnergy_5_10,RZ_BandEnergy_10_30,RZ_BandEnergy_30_80
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_011,11,120,2048,2047.92135981978,-7.14179687460943e-11,-5.161e-07,3.39739280610582e-05,3.39656326323535e-05,-8.51e-05,0.678737,5.721e-05,0.2285244,0.00014231,1.15370850082128e-09,2.80827004749152e-05,-2.98312621359223e-05,5.70513402767615e-06,4.28279611650485e-05,7.26592233009709e-05,1.44123744714151e-06,-2.50840092351381,4.70524058522075e-06,0.306304730006889,1.4252243370193e-05,3.82199563509377e-06,1.60965022151632e-06,7.27012718083734e-07,2.09349235949892e-09,9.72471165972393e-11,7.02229941607509e-11,3.40460877623682e-11,2.99988480442351,3.04183922619216e-05,16.4360758895583,21.0103970462322,0.933491905450332,0,0,0,0,0,"Amp4Hz, SNR4Hz, Drift",0.770023809594577,0.530450198416468,0.77002380962967,0.513954560482914,1.32791089408215,1.53623436472652,1.46832692755833,0.796558293785159,0.61848976882259,0.602593311855749,0.441109661833398
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_012,12,120,2048,2047.92135981978,5.93447265616262e-11,7.2605e-06,3.06458552418807e-05,3.0638372430145e-05,-5.808e-05,0.2182701,6.137e-05,0.0820344,0.00011945,9.38745911627094e-10,2.66609568459234e-05,3.01560194174757e-05,3.75872249360511e-06,3.98229124271845e-06,-2.61737281747573e-05,1.17115239832973e-05,3.13024839150519,5.16814724862448e-06,2.26609719487214,1.34661870652151e-05,3.14644219755681e-06,1.08398133013796e-06,7.12254075570936e-07,1.74764043312991e-09,5.6542360890473e-11,3.25481961760341e-11,3.32392209070166e-11,1.99992320294901,3.35232396876495e-05,17.0620750762813,27.4243432040403,0.486912937414075,0,0,0,0,0,"BaselineStd, BandEnergy_10_30, Drift",0.0928208659408384,0.558067892768492,0.092820865957243,1.08030526592249,0.565514818503287,0.273372801483637,0.148746347374805,0.281075660692732,0.332951992720646,0.624818252824812,0.339517375187977
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_013,13,120,2048,2047.92135981978,-2.05612304663372e-11,3.65e-06,2.18306225904749e-05,2.1825292197879e-05,-6.766e-05,0.2861438,5.046e-05,0.6216059,0.00011812,4.76361671108573e-10,1.80147493621759e-05,2.14775339805825e-05,7.13062574161421e-06,-2.89910679611651e-05,-5.04686019417476e-05,1.1774692509156e-05,-2.83990060122052,4.20832100018433e-06,2.7979549345259,9.58857785638029e-06,3.76249073136156e-06,1.68418741546325e-06,5.93579287980076e-07,7.60362962619488e-10,8.68520138386096e-11,7.33770978400392e-11,2.29889002053454e-11,1.99992320294901,1.78073941393935e-05,17.6182621332941,8.79161780618711,0.983109697083425,0,0,0,0,0,"StdVal, RMSVal, BandEnergy_0_5",1.70092038458884,0.621398122920548,1.70092038462172,0.0991767893614542,1.03095208398588,0.284502989202394,0.587595333825814,1.19043382440564,0.375512389192977,0.70535121738534,0.951096450407678
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_014,14,120,2048,2047.92135981978,-4.43212890617492e-11,3.469e-06,2.56999373254698e-05,2.5693662160642e-05,-6.434e-05,0.6450443,5.274e-05,0.9409541,0.00011708,6.60189625533377e-10,2.0784210246113e-05,-2.58272815533981e-05,5.09195158745349e-06,4.02408737864078e-05,6.60681553398058e-05,2.4454362520495e-06,-2.23102630298624,4.00605030547886e-06,0.610435732314559,1.14698506773578e-05,3.67172059743415e-06,1.64996545091538e-06,7.08007792794366e-07,1.1172104633343e-09,8.40714855641076e-11,6.97109713241964e-11,3.36175313813077e-11,0.999961601474503,1.80782917447755e-05,18.1213157672887,11.6258276854147,0.873640982569726,0,0,0,0,0,"Amp4Hz, SNR4Hz, Drift",0.913584448497647,0.670919505896592,0.913584448510434,0.692373307754162,1.20164027922418,1.35929622894385,1.21738090917767,0.658562594968981,0.31051972006677,0.585912061136834,0.387150297386026
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_015,15,120,2048,2047.92135981978,-2.92626953163735e-11,9.76e-06,3.24632702348993e-05,3.24553436641107e-05,-9.152e-05,0.0605492,6.094e-05,0.3208131,0.00015246,1.0533897809699e-09,2.70826022708611e-05,4.02866796116505e-06,3.55891788605756e-05,-4.20721359223301e-05,-4.61008038834951e-05,4.82492353347035e-06,-0.999210600175663,6.56522727377685e-06,0.734921021329926,1.2088728620328e-05,6.49114155081115e-06,2.48102560765283e-06,9.58663426094474e-07,1.62405121536374e-09,2.12655445194599e-10,1.72587819037789e-10,6.67818888959871e-11,0.999961601474503,3.30950760259305e-05,17.9916475711033,7.67308851502033,3.28557691736415,3,4,1,0,1,"BaselineStd, BandEnergy_30_80, BandEnergy_10_30, BandEnergy_5_10",0.46263212006488,1.01375984957689,0.462632120102448,8.18145726596732,0.947274514638911,0.940034583106969,1.1146650157359,0.0968693847156405,3.3160689963815,3.9375486823277,4.56286143571792
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_016,16,120,2048,2047.92135981978,-9.85839843809039e-12,7.247e-06,3.18820405438778e-05,3.18742558921837e-05,-0.0001019,0.9966203,7.463e-05,0.9175157,0.00017653,1.01600720185885e-09,2.4184525871813e-05,-3.31645631067961e-05,6.88675124419416e-06,-7.97777669902913e-05,-4.66132038834952e-05,1.01800793674022e-05,-2.7899913282286,6.47790944807901e-06,1.57150689565012,1.27428061825271e-05,6.87603694607615e-06,3.69071534887829e-06,7.39728916615982e-07,1.40284385050826e-09,2.67994606464979e-10,3.12837074602098e-10,3.54706740046571e-11,2.99988480442351,2.57972612488342e-05,16.9725608842229,4.79701470468406,3.01631211915481,2,2,1,0,1,"BandEnergy_10_30, BandEnergy_5_10",0.344362334789608,2.1598941651859,0.344362334825679,0.170137370530886,0.957090991033094,0.00353484303705213,0.424377302213758,0.232834012030735,4.60957851798915,8.50674526534067,0.620478752183093
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_017,17,120,2048,2047.92135981978,-1.44374023438094e-10,1.121e-05,3.87697915023361e-05,3.87603250657645e-05,-0.000112,0.0625024,7.753e-05,0.317395,0.00018953,1.50242048993522e-09,2.98442739849047e-05,-0.000100528446601942,5.289296212734e-06,-6.5951e-06,9.39333466019418e-05,1.16842531875458e-05,1.58653506532809,5.58530359786857e-06,2.09196384446142,1.69811788349223e-05,5.03062657569995e-06,2.71840868253728e-06,8.48645661081167e-07,2.6115155551635e-09,1.30381001761539e-10,1.79464806718133e-10,6.24674448536818e-11,0.999961601474503,3.99535677166752e-05,16.2716455327555,11.3333134487447,2.23978909867805,2,3,1,0,1,"BandEnergy_10_30, BandEnergy_30_80, PeakToPeak",1.74589573799532,2.77891145238645,1.74589573802306,0.634951603358196,1.73547711030169,0.268567733266072,0.00506460950104354,1.56865739326861,1.39296836524498,4.16159485272638,4.0196314926928
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_018,18,120,2048,2047.92135981978,-6.8400390624397e-11,5.114e-06,2.94908125934775e-05,2.94836118090292e-05,-8.302e-05,0.5644748,5.394e-05,0.0795929,0.00013696,8.69316745786754e-10,2.31138433988332e-05,5.62622912621359e-06,1.51669857176804e-05,2.82380582524272e-05,2.26118291262136e-05,1.18660422922591e-05,2.03582146107192,3.83523811833355e-06,3.09395190740543,1.24883055262348e-05,2.91544927386576e-06,1.77544790100191e-06,5.7952109681513e-07,1.57008856947314e-09,5.16300483979101e-11,8.29419697546765e-11,2.53672261926837e-11,0.999961601474503,3.18853833985366e-05,15.4293700719355,14.9730157167991,0.837124022606424,0,0,0,0,0,"BaselineStd, BandEnergy_10_30, SNR4Hz",0.142209532738524,0.275700776376242,0.142209532734321,2.23917666875432,0.369111004334289,0.300598666918217,0.831829763177753,0.0164395687410398,0.44777344711886,1.01696627654177,0.651642365958222
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_019,19,120,2048,2047.92135981978,-3.4716796880701e-11,4.132e-05,0.000121988515877183,0.000121958729888249,-0.0003895,0.0844759,0.0001286,0.4174965,0.0005181,1.48745029549359e-08,8.897501909743e-05,-2.3266727184466e-05,9.25692924217961e-05,3.76923300970874e-05,6.09590572815534e-05,4.24325785840558e-05,0.678368856325942,1.70159357804793e-05,2.49369644613849,5.58291246503125e-05,1.5685964591531e-05,3.55046856417327e-06,7.7833293724601e-07,2.80355091145475e-08,1.33044078199238e-09,3.06392550538325e-10,4.9645213017865e-11,0.999961601474503,0.00012364448937623,8.8795609301907,82.4798226149561,19.5003306265203,8,8,1,0,1,"BandEnergy_0_5, BandEnergy_5_10, BaselineStd, StdVal, RMSVal, PeakToPeak, BandEnergy_10_30, Amp4Hz",18.6794089677945,18.4243353028082,18.6794089684332,24.7610587256484,1.10376100427416,5.68637080921738,0.336544123525001,39.4624094429044,29.4434251591725,8.29678837670796,2.40518935337516
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_020,20,120,2048,2047.92135981978,1.75791015624556e-11,2.493e-06,2.39281903649537e-05,2.39223478083196e-05,-6.766e-05,0.4355636,4.927e-05,0.7314734,0.00011693,5.72300700165239e-10,1.85641002159113e-05,-1.00783087378641e-05,5.89595639071367e-06,-1.46032621359223e-05,-4.52495339805825e-06,1.10587079855638e-05,-2.62537787092329,4.02038707732616e-06,2.75065752930135,1.04801699008339e-05,2.4334078862715e-06,1.42052451158696e-06,5.07225670090138e-07,1.02074457411088e-09,4.31528882452212e-11,5.42822988794088e-11,2.0305946505908e-11,1.99992320294901,2.33040984513045e-05,16.1423963870837,14.2635651195765,0.797411463036147,0,0,0,0,0,"BandEnergy_30_80, StdVal, RMSVal",1.27410307963225,0.678062013056599,1.27410307965045,0.458430649928446,0.150771089856878,0.158347723696728,0.548569073987856,0.802342307583433,0.645920421557469,0.0832595719560629,1.28890608960876
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_021,21,120,2048,2047.92135981978,-4.12841796866939e-11,8.626e-06,3.23169233198423e-05,3.23090324826568e-05,-8.965e-05,0.1889721,7.519e-05,0.4702329,0.00016484,1.04391366471084e-09,2.6979231592595e-05,1.3802140776699e-05,1.00050487749488e-05,1.63882427184466e-05,2.58610194174758e-06,5.71013127644776e-06,-2.90804188910395,5.60673630096703e-06,1.01844120531168,1.3710672934364e-05,2.91017930650346e-06,2.23635909374913e-06,5.74335778632935e-07,1.88821501947816e-09,4.78281876923868e-11,1.22085441889892e-10,2.32681681525437e-11,1.99992320294901,3.42968753665084e-05,15.4751485140441,13.3195195432564,1.02252616637398,0,0,0,0,0,"BandEnergy_10_30, PeakToPeak, BandEnergy_30_80",0.432853155767387,1.60325477384941,0.432853155801279,0.737199015120081,0.0145386408308772,0.78406247175084,0.880725493750573,0.490598153967379,0.536638961332076,2.29222594482201,0.915933933625049
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_022,22,120,2048,2047.92135981978,-2.64736328142501e-11,5.873e-06,2.81960438288645e-05,2.81891591886013e-05,-6.645e-05,0.415055,4.724e-05,0.6362549,0.00011369,7.9465920950222e-10,2.27721392788754e-05,2.67792233009709e-05,1.05335378196818e-05,-3.57787378640777e-05,-6.25579611650485e-05,7.32963450475331e-06,-2.01797234374536,5.26369954299402e-06,1.39248725056882,1.1968377755994e-05,3.07973123740518e-06,2.43462241512791e-06,6.37369048118844e-07,1.32330548897694e-09,5.50767139409741e-11,1.73991180094871e-10,2.62841935513058e-11,1.99992320294901,2.4120844215145e-05,16.8558533046336,6.8824271782274,1.36175214913135,1,1,1,0,1,"BandEnergy_10_30",0.405671682284933,0.832340167712734,0.405671682275788,0.890974379714019,1.26255807429875,0.498708734313719,0.572090842774232,0.351383717578063,0.367210341437376,3.98326894316582,0.536187368490225
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_023,23,120,2048,2047.92135981978,-2.27373046899563e-11,7.302e-06,2.83536012804192e-05,2.83466781692811e-05,-6.299e-05,0.0459002,4.822e-05,0.8388994,0.00011121,8.03565018944669e-10,2.42447417797182e-05,-4.88387378640777e-05,5.58890281414028e-06,1.83459708737864e-05,6.71847087378641e-05,8.42905493176815e-06,1.09909968322519,5.48351988948809e-06,1.53716136738837,1.11089526523325e-05,3.4251855323555e-06,1.69545820020329e-06,5.95983723471081e-07,1.41811889614597e-09,8.3829220368859e-11,6.88093104965201e-11,2.5215974211303e-11,1.99992320294901,3.30980349392277e-05,16.8756630855282,15.9738369766994,0.615920731371226,0,0,0,0,0,"Drift, PeakToPeak, BandEnergy_30_80",0.373611575495902,0.950429619424838,0.373611575484994,0.547774556217555,1.22303102878484,0.304992709312866,0.452716647762448,0.210066983295054,0.304856961007646,0.556536749615369,0.670686443114447
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_024,24,120,2048,2047.92135981978,-5.35498046853028e-11,6.066e-06,2.38310370331407e-05,2.38252181985315e-05,-6.707e-05,0.4746276,6.349e-05,0.078128,0.00013056,5.67662819622888e-10,1.7636863484435e-05,1.91953262135922e-05,1.0965643377412e-05,1.51856990291262e-05,-4.00962718446602e-06,5.07010280295316e-06,3.12796236500582,3.51769483863212e-06,1.44131399544727,9.66137510074808e-06,3.01397947935608e-06,1.31514897138831e-06,6.13999514281952e-07,9.89466061004666e-10,4.92819545948724e-11,6.08188335615754e-11,2.89991733873275e-11,0.999961601474503,2.61785702908193e-05,17.1691739898984,11.5650021965432,0.773929492986149,0,0,0,0,0,"StdVal, RMSVal, BaselineStd",1.2938720347686,0.0290461957840261,1.29387203479838,1.01670487563489,0.140898553535584,0.89683440933379,0.531802686930981,0.848962057441365,0.502658299403076,0.296214085078641,0.194345331097995
mdx5Cv_662,saw4Hzhigh_s1_c1_5cv662.csv,high,saw4Hzhigh_s1_c1_5cv662_curve_025,25,120,2048,2047.92135981978,-9.22851562574485e-11,5.808e-05,0.000154906785392376,0.000154868961735291,-0.0004962,0.5854717,0.0001968,0.5302938,0.000693,2.3985316309747e-08,0.0001136559125593,8.81438834951456e-05,3.87261482139923e-06,0.000162526213592233,7.43823300970874e-05,4.27963826879793e-05,0.189861418804719,2.61773336477756e-05,1.63486408751385,7.05683565535493e-05,2.19730847841275e-05,5.12997967358059e-06,1.01884830896582e-06,4.45666733231779e-08,2.64691897831741e-09,6.36600900306533e-10,7.4245079110904e-11,1.99992320294901,0.000134950788915628,9.12414155935301,66.4188571372938,30.4035585067979,8,8,1,0,1,"BandEnergy_0_5, BandEnergy_5_10, PeakToPeak, StdVal, RMSVal, BandEnergy_10_30, Amp4Hz, BandEnergy_30_80",25.377684584577,26.7524986513756,25.3776845854314,1.04716581978725,1.36092189562144,5.75047247875104,0.372099714880196,64.1016478123792,60.2150711842225,19.0546840772767,5.50254876402283
