MouseID,FileName,Condition,CurveID,CurveIndex,NumCurvesInFile,NumSamples,Fs,MeanVal,MedianVal,StdVal,RMSVal,MinVal,MinTime,MaxVal,MaxTime,PeakToPeak,Energy,AbsArea,BaselineMean,BaselineStd,EndMean,Drift,Amp4Hz,Phase4Hz,NoiseAround4Hz,SNR4Hz,BandAmp_0_5,BandAmp_5_10,BandAmp_10_30,BandAmp_30_80,BandEnergy_0_5,BandEnergy_5_10,BandEnergy_10_30,BandEnergy_30_80,DominantFreq_0_80,DominantAmp_0_80,SpectralCentroid_0_80,LowHighRatio,OutlierScore,MaxRZ,NumStrongFeatures,NumModerateFeatures,AmpShapeScore,BaselineScore,FlickerScore,SpectralScore,NumHighGroups,IsPhase1Candidate,IsFinalExclude,OutlierGroup,SelectionReason,TopFeatureReason,RZ_RMSVal,RZ_PeakToPeak,RZ_StdVal,RZ_BaselineStd,RZ_Drift,RZ_Amp4Hz,RZ_SNR4Hz,RZ_BandEnergy_0_5,RZ_BandEnergy_5_10,RZ_BandEnergy_10_30,RZ_BandEnergy_30_80
mdx5Cv_662,saw4Hzhigh_s1_c2_5cv662.csv,high,saw4Hzhigh_s1_c2_5cv662_curve_034,34,120,2048,2047.92135981978,1.18251953131003e-10,-2.5015e-05,8.69661832300461e-05,8.69449486593717e-05,-0.0001262,0.7915343,0.0004543,0.2646586,0.0005805,7.55971437926612e-09,6.91070733265139e-05,-1.02307388349515e-05,1.87853567912446e-05,-6.87184466019417e-05,-5.84877077669903e-05,1.67516113601212e-05,-1.55459309644509,1.16365403287215e-05,1.43956974208691,3.28927008155855e-05,1.17824464192174e-05,4.51137293058637e-06,2.17954648677197e-06,1.3471628749084e-08,7.02726701426972e-10,5.61478523677384e-10,3.03997234536599e-10,0.999961601474503,0.000106088627697661,18.0922943134347,16.3775260941106,11.377547556288,20.8430631267059,7,7,14.9620758449903,2.31725390441091,0.812676739126589,20.8430631267059,2,1,1,mixed,"severe_feature, multiple_strong_features, high_global_score, strong_group_score, mixed_group_outlier","BandEnergy_30_80, BandEnergy_10_30, PeakToPeak, BandEnergy_0_5, BandEnergy_5_10, RMSVal, StdVal",9.21539515395822,14.9620758449903,9.21539515392932,2.31725390441091,0.902644318707039,0.812676739126589,0.539141959982712,14.2852384064679,10.7470595144584,16.403889419096,20.8430631267059
mdx5Cv_662,saw4Hzhigh_s1_c2_5cv662.csv,high,saw4Hzhigh_s1_c2_5cv662_curve_036,36,120,2048,2047.92135981978,-1.38666992189855e-10,-6.261e-06,6.71894548210608e-05,6.71730491428197e-05,-0.0002226,0.2124105,0.0001601,0.3413217,0.0003827,4.51239180033526e-09,5.11026819014231e-05,-9.06245631067961e-05,1.98439312981596e-05,-8.67767961165049e-05,3.84776699029127e-06,3.64426671223047e-05,-2.52125744749441,9.86563046306853e-06,3.6939014954904,3.06601284317762e-05,1.02892346925027e-05,4.38406956817179e-06,2.11022941060272e-06,7.5997885986867e-09,5.67577460430078e-10,4.7110019077424e-10,3.24187980430536e-10,0.999961601474503,6.11221812965151e-05,18.0842429254435,10.2696910057327,9.36005844746734,22.4893985026548,8,9,8.12207214212075,2.55673905187513,3.87669416547075,22.4893985026548,3,1,1,mixed,"severe_feature, multiple_strong_features, high_global_score, strong_group_score, mixed_group_outlier","BandEnergy_30_80, BandEnergy_10_30, BandEnergy_5_10, PeakToPeak, BandEnergy_0_5, RMSVal, StdVal, Amp4Hz, BaselineStd",5.84153255060921,8.12207214212075,5.84153255057541,2.55673905187513,0.121258752259719,3.87669416547075,1.14835599400837,7.02909272907821,8.39388529126261,13.4523223751499,22.4893985026548
mdx5Cv_662,saw4Hzhigh_s1_c2_5cv662.csv,high,saw4Hzhigh_s1_c2_5cv662_curve_038,38,120,2048,2047.92135981978,4.77539062521694e-11,2.608e-05,8.74964410794829e-05,8.74750770354516e-05,-0.0004037,0.0083011,0.000272,0.625024,0.0006757,7.65218293489971e-09,6.52074921528e-05,-0.000197777126213592,0.000105366568281524,-5.87899029126214e-05,0.000138987223300971,3.39090068430534e-05,-3.06707053270801,1.71157953606316e-05,1.98115285490082,3.3360801440101e-05,1.58722409993457e-05,8.37856915625583e-06,2.67965916394614e-06,1.11047566991762e-08,1.30352590046711e-09,1.86904131300866e-09,4.99987296702582e-10,0.999961601474503,8.5308912963963e-05,18.7923336457205,5.23770856365928,24.1815725920728,59.1061512655994,8,9,18.254130205522,21.9048351903125,3.48244515506619,59.1061512655994,4,1,1,mixed,"severe_feature, multiple_strong_features, high_global_score, strong_group_score, mixed_group_outlier","BandEnergy_10_30, BandEnergy_30_80, BaselineStd, BandEnergy_5_10, PeakToPeak, BandEnergy_0_5, RMSVal, StdVal, Amp4Hz",9.30585587582931,18.254130205522,9.30585587581175,21.9048351903125,2.34101732254509,3.48244515506619,0.133735615770155,11.3603685268424,21.2079779633489,59.1061512655994,36.8239176416042
mdx5Cv_662,saw4Hzhigh_s1_c2_5cv662.csv,high,saw4Hzhigh_s1_c2_5cv662_curve_101,101,120,2048,2047.92135981978,-9.87792967929055e-12,3.9725e-05,9.67296322509281e-05,9.67060137345832e-05,-0.0003301,0.5459194,0.0001031,0.1635805,0.0004332,9.35241221127214e-09,7.38072975435449e-05,4.85865048543689e-05,6.0522513569515e-06,6.95315533980582e-05,2.09450485436893e-05,4.23502645509777e-05,2.25805942941322,1.11467889291449e-05,3.79932416585041,4.41234726215394e-05,1.02120421017746e-05,4.09926176648124e-06,9.80172484414791e-07,1.75460231021933e-08,6.1931777212926e-10,4.60194047208569e-10,6.32941942683778e-11,0.999961601474503,9.99808015162184e-05,11.5096572643546,34.7005562493637,9.49552684987822,19.3201845589606,7,7,10.8810162238277,0.563402688667299,4.79594307156765,19.3201845589606,3,1,1,mixed,"severe_feature, multiple_strong_features, high_global_score, strong_group_score, mixed_group_outlier","BandEnergy_0_5, BandEnergy_10_30, RMSVal, StdVal, PeakToPeak, BandEnergy_5_10, Amp4Hz",10.8810162238277,9.86838249093224,10.8810162238096,0.563402688667299,0.402093367795596,4.79594307156765,1.22727097192508,19.3201845589606,9.29477061546085,13.0961505705706,1.21635233683702
mdx5Cv_662,saw4Hzlow_s2_c1_5cv662.csv,low,saw4Hzlow_s2_c1_5cv662_curve_011,11,120,2048,2047.92135981978,-1.9711914064051e-11,1.2695e-06,3.42501649696407e-05,3.42418020919806e-05,-7.552e-05,0.4306806,6.437e-05,0.2861438,0.00013989,1.17254603454517e-09,2.83623881900971e-05,-2.48743495145631e-05,2.58619524598106e-05,3.07381553398058e-05,5.56125048543689e-05,1.29643649576029e-05,0.0297794706796595,6.90951253045496e-06,1.87630674378886,1.51226491977441e-05,4.69333505557026e-06,2.66367075497008e-06,8.86414223190897e-07,1.93759577259098e-09,1.45989982708381e-10,1.89301217963395e-10,5.40287849114401e-11,1.99992320294901,3.19525064918994e-05,17.6629468033825,8.56279056984876,2.72093658907398,6.57612361399512,2,2,0.227561604846757,5.22504999643424,0.484858520101714,6.57612361399512,2,1,1,mixed,"severe_feature, multiple_strong_features, strong_group_score","BandEnergy_10_30, BaselineStd",0.22756160484452,0.11371838243577,0.227561604846757,5.22504999643424,1.59640412766891,0.00545282780424944,0.484858520101714,0.0100603114717241,1.34197320955475,6.57612361399512,2.48812951579643
mdx5Cv_662,saw4Hzlow_s2_c1_5cv662.csv,low,saw4Hzlow_s2_c1_5cv662_curve_036,36,120,2048,2047.92135981978,5.75195312495239e-11,-1.735e-06,3.73928706710191e-05,3.73837404375807e-05,-7.41e-05,0.7627246,8.199e-05,0.4174965,0.00015609,1.39759771479589e-09,3.135407577645e-05,-1.54977378640777e-05,7.56209372262912e-06,9.83993203883495e-06,2.53376699029126e-05,5.90452460515147e-06,-2.77892982638077,8.36051480584179e-06,0.706239357517668,1.51556025728163e-05,7.78954695015754e-06,1.63393219875557e-06,6.2208457456185e-07,2.30224484354733e-09,3.44940074900288e-10,1.14394983251296e-10,2.45973972897911e-11,1.99992320294901,3.67968969465714e-05,14.252338915352,19.0455093954771,2.13276787285739,5.94132544613705,1,2,0.742642861013658,0.874079119627697,1.22574942516284,5.94132544613705,1,1,1,spectral_energy,"severe_feature","BandEnergy_5_10, BandEnergy_10_30",0.742642861013658,0.610147156055178,0.74264286100973,0.00523479486123353,0.874079119627697,0.92544487658849,1.22574942516284,0.496803940807228,5.94132544613705,2.99544193260098,0.958428002989651
mdx5Cv_662,saw4Hzlow_s2_c1_5cv662.csv,low,saw4Hzlow_s2_c1_5cv662_curve_099,99,120,2048,2047.92135981978,2.65917968769452e-11,-4.424e-06,3.28351487308318e-05,3.28271313583068e-05,-7.607e-05,0.5669163,9.529e-05,0.2558692,0.00017136,1.07766193384477e-09,2.48034091916841e-05,-5.69831553398058e-06,1.11868194411974e-05,-2.60564718446602e-05,-2.03581563106796e-05,1.11143950203904e-05,1.55621239737716,6.76889138527984e-06,1.64198158714676,1.36337376044199e-05,7.59541888121509e-06,1.39421944033513e-06,6.68449411851347e-07,1.69533361171203e-09,3.65628601580158e-10,5.68544843556574e-11,2.77130965305757e-11,0.999961601474503,2.88267898487102e-05,15.4785530053755,24.3705304130663,2.02168476242707,6.41960530219697,1,1,1.29245745066979,1.03074849171605,0.633234057630726,6.41960530219697,1,1,1,spectral_energy,"severe_feature","BandEnergy_5_10",0.00435586087750227,1.29245745066979,0.00435586087617748,1.03074849171605,0.216174158056812,0.238480842331607,0.633234057630726,0.313317897411735,6.41960530219697,0.244880365519388,0.593564586332282
mdx5Cv_662,saw4Hzlow_s2_c1_5cv662.csv,low,saw4Hzlow_s2_c1_5cv662_curve_100,100,120,2048,2047.92135981978,6.12792968752039e-11,7.882e-08,3.18489537458093e-05,3.18411771729906e-05,-7.04e-05,0.1669986,0.0001036,0.0444353,0.000174,1.01389949600742e-09,2.46514479855041e-05,3.77259673786408e-05,3.89577106209319e-05,6.03621281553398e-06,-3.16897545631068e-05,3.35257784908157e-05,-0.699754619384214,4.75828510330006e-06,7.04576917133438,1.32311406877507e-05,6.08079580390375e-06,1.85363997889815e-06,5.41850657596452e-07,1.72443649339428e-09,1.90062359386179e-10,8.56700715140478e-11,1.96993701886231e-11,3.99984640589801,3.35257784908157e-05,15.4963581105669,18.169355246044,3.14048118961115,8.96795018622804,1,3,1.41042072360906,8.96795018622804,2.78846380437504,2.36084373135878,1,1,1,baseline_drift,"severe_feature, strong_group_score","BaselineStd, SNR4Hz, Amp4Hz",0.16599064311601,1.41042072360906,0.16599064312264,8.96795018622804,0.486533907727736,2.71664340741719,2.78846380437504,0.274470568891225,2.36084373135878,1.62232839068356,1.53201061315279
mdx5Cv_662,saw4Hzlow_s2_c2_5cv662.csv,low,saw4Hzlow_s2_c2_5cv662_curve_011,11,120,2048,2047.92135981978,9.54589843760332e-11,3.7285e-06,4.23818885427217e-05,4.23715401386845e-05,-9.258e-05,0.0024415,7.356e-05,0.1582092,0.00016614,1.79541635506484e-09,3.514558161859e-05,-2.38624281553398e-05,3.86426985950684e-05,7.03653786407767e-06,3.08989660194175e-05,1.27464516946972e-05,-0.396277507242476,8.58657095512646e-06,1.48446356071366,1.73823534630392e-05,5.37628428206592e-06,2.74440204842788e-06,1.06313790677519e-06,3.15348705058778e-09,1.60257279121951e-10,1.83199376053885e-10,7.16117029084945e-11,1.99992320294901,4.79740434921029e-05,18.3216334183946,13.0046992288576,2.97130138805608,6.68453735072278,2,2,1.10060387185007,6.45216354857535,0.558302635003024,6.68453735072278,2,1,1,mixed,"severe_feature, multiple_strong_features, strong_group_score","BandEnergy_10_30, BaselineStd",1.10060387184292,0.0671261323555711,1.10060387185007,6.45216354857535,0.769520384602673,0.0416460283517187,0.558302635003024,0.987167815027147,0.933463968118688,6.68453735072278,2.3712613669501
mdx5Cv_662,saw4Hzlow_s2_c2_5cv662.csv,low,saw4Hzlow_s2_c2_5cv662_curve_012,12,120,2048,2047.92135981978,5.42382812502142e-11,-1.641e-06,3.69740433961683e-05,3.69650154279631e-05,-9.172e-05,0.0278331,9.307e-05,0.9868543,0.00018479,1.36646483582439e-09,3.15146178199339e-05,-3.76653359223301e-05,3.2259889745517e-05,6.83188349514563e-05,0.000105984170873786,2.18624481438102e-05,0.976955563927468,7.56068740480427e-06,2.89159529717842,1.63896682796209e-05,7.20428377803651e-06,1.99141506296379e-06,7.87411997300209e-07,2.24414835760443e-09,3.01537128283653e-10,1.30551177332776e-10,3.91955730487596e-11,0.999961601474503,2.98740611914599e-05,16.0312754137592,14.9969419159788,2.33876680777762,5.06671671977751,2,3,0.927540131277493,5.06671671977751,1.24334876588701,3.90482374166411,2,1,1,mixed,"severe_feature, multiple_strong_features","BaselineStd, BandEnergy_10_30, BandEnergy_5_10",0.160015410921831,0.927540131277493,0.160015410939989,5.06671671977751,2.37584265977841,1.24334876588701,0.503679595521836,0.0523004506049755,3.18849108943386,3.90482374166411,0.8508091825519
mdx5Cv_662,saw4Hzlow_s2_c2_5cv662.csv,low,saw4Hzlow_s2_c2_5cv662_curve_036,36,120,2048,2047.92135981978,-1.05073242184092e-10,1.211e-06,4.18161649374562e-05,4.18059546664221e-05,-0.0001075,0.14649,0.0001016,0.4106603,0.0002091,1.74780495870421e-09,3.5228212862797e-05,-2.49150485436893e-05,4.3041721377912e-06,1.4038745631068e-05,3.89537941747573e-05,6.97777663864166e-06,-2.64134505289514,9.30521761839061e-06,0.749877856127131,1.65524866313747e-05,7.9390384061279e-06,1.98048177373651e-06,7.29077355423177e-07,2.97822014681313e-09,3.31817169234865e-10,1.36464089887922e-10,3.20600336517135e-11,1.99992320294901,4.42157868185377e-05,15.228055622101,19.6413005169832,2.00871481130256,4.21701302634942,2,2,2.04907709180253,1.00132655385331,1.11270485965075,4.21701302634942,1,1,1,spectral_energy,"multiple_strong_features","BandEnergy_10_30, BandEnergy_5_10",1.00220736071264,2.04907709180253,1.00220736071544,1.00132655385331,0.941839950271172,0.854800954208172,1.11270485965075,0.786819599455633,3.67180356452976,4.21701302634942,1.56006138031631
