MouseID,FileName,Condition,CurveID,CurveIndex,NumCurvesInFile,NumSamples,Fs,MeanVal,MedianVal,StdVal,RMSVal,MinVal,MinTime,MaxVal,MaxTime,PeakToPeak,Energy,AbsArea,BaselineMean,BaselineStd,EndMean,Drift,Amp4Hz,Phase4Hz,NoiseAround4Hz,SNR4Hz,BandAmp_0_5,BandAmp_5_10,BandAmp_10_30,BandAmp_30_80,BandEnergy_0_5,BandEnergy_5_10,BandEnergy_10_30,BandEnergy_30_80,DominantFreq_0_80,DominantAmp_0_80,SpectralCentroid_0_80,LowHighRatio,OutlierScore,MaxRZ,NumStrongFeatures,NumModerateFeatures,AmpShapeScore,BaselineScore,FlickerScore,SpectralScore,NumHighGroups,IsPhase1Candidate,IsFinalExclude,OutlierGroup,SelectionReason,TopFeatureReason,RZ_RMSVal,RZ_PeakToPeak,RZ_StdVal,RZ_BaselineStd,RZ_Drift,RZ_Amp4Hz,RZ_SNR4Hz,RZ_BandEnergy_0_5,RZ_BandEnergy_5_10,RZ_BandEnergy_10_30,RZ_BandEnergy_30_80
mdx5Cv_662,saw4Hzhigh_s1_c2_5cv662.csv,high,saw4Hzhigh_s1_c2_5cv662_curve_031,31,120,2048,2047.92135981978,-3.15610351564935e-10,5.231e-06,5.01302995477893e-05,5.01180592117558e-05,-0.0001329,0.7402628,0.0001109,0,0.0002438,2.51191631303565e-09,3.6173361528159e-05,0.000102175436893204,4.20998038668503e-06,1.01267368932039e-05,-9.20487e-05,2.75818405774973e-05,-2.19507835591154,7.46828926204797e-06,3.69319393088341,2.16168675584197e-05,3.43513011345792e-06,2.37864370542447e-06,8.95390543243862e-07,4.74533485801039e-09,6.28259587708796e-11,1.35591515226469e-10,5.52004039219882e-11,1.99992320294901,4.87503594499699e-05,15.6716827039186,25.2010422793877,2.29198319352018,3.50169217981157,1,4,3.31885417281549,1.45390671216553,2.49790943838448,3.50169217981157,2,1,0,mixed,candidate_kept,"BandEnergy_0_5, PeakToPeak, RMSVal, StdVal",2.93128142978292,3.31885417281549,2.93128142960897,0.980186327514889,1.45390671216553,2.49790943838448,1.14782634089728,3.50169217981157,0.394682177282058,2.49531179645204,0.556391905321882
mdx5Cv_662,saw4Hzhigh_s1_c2_5cv662.csv,high,saw4Hzhigh_s1_c2_5cv662_curve_052,52,120,2048,2047.92135981978,9.14306640646013e-11,3.256e-06,3.19599360797465e-05,3.19521324083949e-05,-9.411e-05,0,5.279e-05,0.9575563,0.0001469,1.02097796949219e-09,2.5354696273381e-05,-7.98657281553398e-05,5.7622132189184e-06,4.25092233009709e-05,0.000122374951456311,1.46706482918811e-05,2.134613910968,5.63915529659343e-06,2.6015684122347,1.43033271716068e-05,6.68278892714541e-06,2.11402191843827e-06,1.20496333921541e-06,1.55572912472151e-09,2.51128621095843e-10,1.02673855853049e-10,9.50767431159792e-11,2.99988480442351,2.52773576260979e-05,20.1761815779161,9.13704295413664,1.6543893443371,3.80787296616373,1,2,0.168539153775521,2.06814932524961,0.48886946430735,3.80787296616373,1,1,0,spectral_energy,candidate_kept,"BandEnergy_30_80, BandEnergy_5_10",0.168539153754151,0.0319868727257553,0.168539153775521,0.629019067867223,2.06814932524961,0.48886946430735,0.330681381437341,0.439873540879166,2.88398197113468,1.42028999145201,3.80787296616373
mdx5Cv_662,saw4Hzhigh_s1_c2_5cv662.csv,high,saw4Hzhigh_s1_c2_5cv662_curve_080,80,120,2048,2047.92135981978,-7.72861328118907e-11,8.355e-06,3.36947958033415e-05,3.36865685304951e-05,-8.975e-05,0.0419938,5.082e-05,0.9746468,0.00014057,1.13482847509988e-09,2.68218390411406e-05,-4.51303883495146e-05,2.53183003999444e-05,3.46668932038835e-05,7.97972815533981e-05,1.07032326068246e-05,2.69143390001751,5.53351095124709e-06,1.93425705681182,1.61488318492355e-05,4.63046176824012e-06,1.71742305486028e-06,8.59577187463148e-07,1.99771687143716e-09,1.26428073611707e-10,8.03833163214307e-11,4.84575862045321e-11,1.99992320294901,2.44059799752845e-05,17.3507514636239,16.4865445883736,1.25829558871989,3.79522541542384,1,1,0.250880823378759,3.79522541542384,0.168839838210569,0.712736969730502,1,1,0,baseline_drift,candidate_kept,"BaselineStd",0.127423769047107,0.250880823378759,0.127423769032416,3.79522541542384,1.36878179595829,0.128478378458411,0.168839838210569,0.106314263223945,0.712736969730502,0.692327660659612,0.00658857462092556
mdx5Cv_662,saw4Hzhigh_s1_c2_5cv662.csv,high,saw4Hzhigh_s1_c2_5cv662_curve_102,102,120,2048,2047.92135981978,5.24804687603284e-12,2.376e-06,2.78696731380771e-05,2.78628681878753e-05,-8.521e-05,0.4868351,5.758e-05,0.8213206,0.00014279,7.7636923508878e-10,2.13411179987136e-05,2.73374829126214e-06,5.68561968065019e-06,-1.09276990291262e-05,-1.36614473203883e-05,2.46387865799679e-05,-2.78063184976454,3.41751507159986e-06,7.20956193671817,1.35499163890059e-05,2.39249631765994e-06,1.07631863642722e-06,7.76172879343939e-07,1.42229856500422e-09,3.77813727377925e-11,4.0791562637864e-11,4.03668598763109e-11,3.99984640589801,2.46387865799679e-05,18.5981379249759,17.9904426161841,1.42286839618006,3.78003156373866,1,1,0.866328236551906,0.646347101640137,3.78003156373866,0.830750288719139,1,1,0,flicker_4Hz,candidate_kept,"SNR4Hz",0.866328236551906,0.174112328836947,0.866328236549843,0.646347101640137,0.166342142298732,2.0399569119171,3.78003156373866,0.604760791609041,0.830750288719139,0.600656084788344,0.65312201959104
mdx5Cv_662,saw4Hzhigh_s1_c2_5cv662.csv,high,saw4Hzhigh_s1_c2_5cv662_curve_108,108,120,2048,2047.92135981978,-1.13281249999388e-11,5.4365e-06,3.39505811836571e-05,3.39422914554964e-05,-7.912e-05,0.3134886,7.327e-05,0.0981483,0.00015239,1.15212338908919e-09,2.851183778128e-05,4.82914563106796e-05,6.50007472170731e-06,-4.08345631067961e-05,-8.91260194174757e-05,1.2495889193037e-05,-2.8106971623443,6.40383850165592e-06,1.95131235576483,1.49675680697095e-05,4.67237193115451e-06,2.59152226026514e-06,1.06976416532821e-06,1.85970662139886e-09,1.67338685223825e-10,1.7676350310978e-10,7.05621581683146e-11,1.99992320294901,2.67074577565426e-05,18.8197553842072,8.19584784006567,1.42614188984553,3.83990268086637,1,1,0.171060143628093,1.40589967226483,0.156072958604469,3.83990268086637,1,1,0,spectral_energy,candidate_kept,"BandEnergy_10_30",0.171060143628045,0.157859539451969,0.171060143628093,0.462089985739076,1.40589967226483,0.150467102471778,0.156072958604469,0.064232354803987,1.42505911072591,3.83990268086637,1.80897561794021
mdx5Cv_662,saw4Hzhigh_s1_c2_5cv662.csv,high,saw4Hzhigh_s1_c2_5cv662_curve_114,114,120,2048,2047.92135981978,1.09291992186265e-10,3.859e-06,2.72516044191834e-05,2.72449503833081e-05,-7.114e-05,0.1879955,7.852e-05,0,0.00014966,7.42315825222059e-10,2.2819696940957e-05,3.50242912621359e-05,1.90067810430966e-05,-4.64605825242718e-05,-8.14848737864078e-05,1.61919256684695e-05,-2.07067366948157,4.98965963920603e-06,3.24509622670886,1.16636100343623e-05,3.87645630675199e-06,2.2490318012302e-06,1.24094038866547e-06,1.15298205552128e-09,7.93124445079781e-11,1.27392701361419e-10,9.43851975247953e-11,2.99988480442351,2.04802841716449e-05,22.9213861102693,5.55642952901408,1.65828936008914,3.75148495668512,1,1,0.971769282907687,2.36734751545154,0.812399242449578,3.75148495668512,1,1,0,spectral_energy,candidate_kept,"BandEnergy_30_80",0.971769282872596,0.0634550394073084,0.971769282907687,2.36734751545154,1.28038859678464,0.725587111571436,0.812399242449578,0.937569549354616,0.10762489910972,2.22755570905591,3.75148495668512
mdx5Cv_662,saw4Hzlow_s2_c1_5cv662.csv,low,saw4Hzlow_s2_c1_5cv662_curve_012,12,120,2048,2047.92135981978,1.75781247186648e-13,-7.3105e-07,3.12910614168706e-05,3.12834210648053e-05,-7.29e-05,0.6045154,9.537e-05,0.986366,0.00016827,9.78690013771354e-10,2.4115131805816e-05,3.34384854368932e-06,2.27528512115918e-05,7.21217475728155e-05,6.87778990291262e-05,2.44962493589751e-05,0.656656756545179,4.67162784655153e-06,5.24362174437617,1.4082353825492e-05,4.29959798276903e-06,1.49044362711334e-06,7.40174084616169e-07,1.73174847768089e-09,1.12909567203693e-10,6.7958512453694e-11,3.50455050731044e-11,0.999961601474503,2.70463960513457e-05,17.1996086538201,17.9085642742486,1.65247985415261,4.33643740074701,1,1,1.15438680166133,4.33643740074701,1.64733752918872,0.775677169725905,1,1,0,baseline_drift,candidate_kept,"BaselineStd",0.2574277387046,1.15438680166133,0.257427738701585,4.33643740074701,1.910516276204,1.52602612417238,1.64733752918872,0.264710330753296,0.577216172439145,0.775677169725905,0.265095838311592
mdx5Cv_662,saw4Hzlow_s2_c1_5cv662.csv,low,saw4Hzlow_s2_c1_5cv662_curve_033,33,120,2048,2047.92135981978,7.5439453129351e-12,6.0335e-07,3.63054193542136e-05,3.62965546441923e-05,-9.015e-05,0.6435794,6.628e-05,0.9712287,0.00015643,1.31749046873019e-09,3.0254633535075e-05,-5.04223300970874e-05,6.16131546367404e-06,4.56914563106796e-05,9.6113786407767e-05,1.26328936905526e-05,0.172911526835305,6.27966119843142e-06,2.01171580614277,1.64205452525833e-05,3.85700105430997e-06,1.77831548055127e-06,1.01365212742428e-06,2.36563804182495e-09,1.10741556215473e-10,7.48464140733829e-11,6.4246969134676e-11,1.99992320294901,3.62510797627324e-05,18.9540929099422,17.8036912160129,1.45648885167659,3.68472819866077,1,2,0.625339395751901,2.56272115534705,0.399117011588619,3.68472819866077,1,1,0,spectral_energy,candidate_kept,"BandEnergy_30_80, Drift",0.564412430447784,0.625339395751901,0.564412430450933,0.405591394822536,2.56272115534705,0.0382543703991958,0.399117011588619,0.581422928931642,0.527095832821578,1.10493391647948,3.68472819866077
mdx5Cv_662,saw4Hzlow_s2_c1_5cv662.csv,low,saw4Hzlow_s2_c1_5cv662_curve_041,41,120,2048,2047.92135981978,5.61865234363881e-11,-6.496e-07,3.32989384673454e-05,3.32908078511155e-05,-6.095e-05,0.9741585,7.031e-05,0.2378021,0.00013126,1.10832044525077e-09,2.8373545181009e-05,-1.78582019417476e-05,2.03164891539253e-05,-5.18103883495146e-05,-3.3952186407767e-05,3.08827266414634e-06,-2.84361837877469,5.68180395495526e-06,0.543537349846835,1.29059263926716e-05,4.02203205630195e-06,1.85290097721179e-06,7.9524833890188e-07,1.97135926132662e-09,9.71659223375295e-11,9.35923325332173e-11,4.12621873770877e-11,0.999961601474503,3.30633707054549e-05,17.6744610494864,15.3389132163835,1.42344892546331,3.64010047272408,1,1,0.499333172384959,3.64010047272408,1.3287729254611,2.00102977669758,1,1,0,baseline_drift,candidate_kept,"BaselineStd",0.0716580655913152,0.499333172384959,0.07165806558666,3.64010047272408,0.540513098795407,1.29679073371725,1.3287729254611,0.055128746729526,0.213252690797229,2.00102977669758,0.993099336214541
mdx5Cv_662,saw4Hzlow_s2_c1_5cv662.csv,low,saw4Hzlow_s2_c1_5cv662_curve_057,57,120,2048,2047.92135981978,-3.3691406233795e-12,1.224e-05,3.4885304440034e-05,3.48767864800879e-05,-8.352e-05,0.9639042,5.679e-05,0.0180671,0.00014031,1.21643694456267e-09,3.014656905841e-05,4.33529126213592e-05,5.99823513767174e-06,-6.60344660194175e-05,-0.000109387378640777,1.31532745609872e-05,-0.60081881478727,7.00954359657151e-06,1.87648088343499,1.51266512973123e-05,6.72264611874385e-06,1.59383372292102e-06,7.40797917602379e-07,2.01681743174771e-09,2.90690545366934e-10,7.33334972262738e-11,3.3696219667217e-11,1.99992320294901,3.0988498043575e-05,15.8593457781162,21.5594627074325,1.62948087873707,4.68717827664446,1,1,0.331659305151745,2.3403156715813,0.484748254247335,4.68717827664446,1,1,0,spectral_energy,candidate_kept,"BandEnergy_5_10",0.331659305148575,0.0949514981045228,0.331659305151745,0.452201402096325,2.3403156715813,0.0303621044095095,0.484748254247335,0.115807565396698,4.68717827664446,1.03261318562526,0.107088005978575
